Organization,Threat Actor,Date
Travel of America,dragonforce,4/13/2026
www.sistemigestioneintegrata.eu,dragonforce,4/13/2026
"Abrigo, Inc.",shinyhunters,4/12/2026
Affordable Oil,dragonforce,4/12/2026
bdac.com.au,incransom,4/12/2026
Carters,coinbasecartel,4/12/2026
dencom.co.nz,krybit,4/12/2026
Helzberg,coinbasecartel,4/12/2026
Kemper Corporation,shinyhunters,4/12/2026
"Marcus & Millichap, Inc.",shinyhunters,4/12/2026
"McGraw Hill, Inc. (mheducation.com)",shinyhunters,4/12/2026
Mytheresa,shinyhunters,4/12/2026
National Railroad Passenger Corporation (amtrak.com),shinyhunters,4/12/2026
Ralph Lauren,coinbasecartel,4/12/2026
Rockstar Games,shinyhunters,4/12/2026
Straten & Kollegen,incransom,4/12/2026
conrepsa.ro,krybit,4/11/2026
mastercom.com.au,incransom,4/11/2026
morgancountyga.gov,incransom,4/11/2026
Sahara Air Products,nightspire,4/11/2026
www.campbell.edu,incransom,4/11/2026
A Roettgers,qilin,4/10/2026
Alvi Associates,AiLock,4/10/2026
Arkansas Oral & Maxillofacial Surgeons,pear,4/10/2026
Autogalerie Heister,qilin,4/10/2026
Chalmers & Kubeck,qilin,4/10/2026
Colonial Presbyterian Church,pear,4/10/2026
Goulston & Storrs,SilentRansomGroup,4/10/2026
Guerin Glass,qilin,4/10/2026
"HIGASHIYAMA INDUSTRIES Co.,Ltd.",qilin,4/10/2026
Hofland,qilin,4/10/2026
Kannarr Eye Care,incransom,4/10/2026
martek co ltd.,incransom,4/10/2026
Nan Liu Enterprises,qilin,4/10/2026
Netgain Networks,akira,4/10/2026
Peuker & Alexander,qilin,4/10/2026
SAAM Towage,qilin,4/10/2026
Sadtek,qilin,4/10/2026
Sonn Law Group,qilin,4/10/2026
T..t Ste..ius & Ho..ter LLP,SilentRansomGroup,4/10/2026
TIS,qilin,4/10/2026
Turbo International,akira,4/10/2026
wright-ryan.com,incransom,4/10/2026
"Cox, Castle & Nicholson LLP",SilentRansomGroup,4/9/2026
Debene S.A. | PÃ¡gina Principal,TiMc,4/9/2026
Family Psychological Associates,pear,4/9/2026
ImageMaster,akira,4/9/2026
megasurf.co.za,krybit,4/9/2026
MN Health Insurance Network,akira,4/9/2026
Newman & Marquez,akira,4/9/2026
oncologica,TiMc,4/9/2026
"Powell, Powell & Powell, P.A.",pear,4/9/2026
Sehlmann Fensterbau,akira,4/9/2026
Seidor,TiMc,4/9/2026
Shingle & Gibb Automation,akira,4/9/2026
Siegel Lewitter Malkani,pear,4/9/2026
Signature Healthcare,anubis,4/9/2026
South Florida Injury Centers,kairos,4/9/2026
"The McLamb Group, Inc",pear,4/9/2026
United Medical Doctors,insomnia,4/9/2026
ACE Consulting Engineers,thegentlemen,4/8/2026
ACNHealthcare,lynx,4/8/2026
Adaptavist Group LTD,thegentlemen,4/8/2026
Aichi Electric,thegentlemen,4/8/2026
ASPShips,gunra,4/8/2026
aviwest.com,ALP-001,4/8/2026
Balfour Beatty,coinbasecartel,4/8/2026
bkksky.com,gunra,4/8/2026
Burning Rock Biotech,thegentlemen,4/8/2026
Ciarus,thegentlemen,4/8/2026
Correios,coinbasecartel,4/8/2026
Deaconess Health System,worldleaks,4/8/2026
DGS,thegentlemen,4/8/2026
Diamond,gunra,4/8/2026
DYSA,thegentlemen,4/8/2026
EasTech,coinbasecartel,4/8/2026
El Ezh Building Contracting LLC,gunra,4/8/2026
El Wastani Petroleum Company (WASCO),payload,4/8/2026
EMCO Holding,thegentlemen,4/8/2026
Envy Recycling,gunra,4/8/2026
Eric Davis Dental,gunra,4/8/2026
Frontier Financial Group,gunra,4/8/2026
Gerald Zisser GmbH,krybit,4/8/2026
Gesvalt,thegentlemen,4/8/2026
Grupo PyD,gunra,4/8/2026
Hospital del Sur,thegentlemen,4/8/2026
Idera - 1.5 TB data,coinbasecartel,4/8/2026
inatech.com,ALP-001,4/8/2026
INCARFE S.L.,gunra,4/8/2026
Innovision Holdings,thegentlemen,4/8/2026
Ipiranga ContÃ¡bil,gunra,4/8/2026
irmler.org,beast,4/8/2026
JBS Brazil - Sample uploaded,coinbasecartel,4/8/2026
joycity,AuditTeam,4/8/2026
Kawasaki Motors Philippines Corporation,AuditTeam,4/8/2026
KEB,coinbasecartel,4/8/2026
"KUKJE PHARM CO.,LTD",gunra,4/8/2026
Mabetex Group,akira,4/8/2026
Mahyco Pvt,thegentlemen,4/8/2026
Metropolitan Pediatrics,thegentlemen,4/8/2026
NeoDerm,gunra,4/8/2026
nepgroup.com,ALP-001,4/8/2026
Network Technology Services of New Jersey,linkc,4/8/2026
Optima Servicios Financieros,thegentlemen,4/8/2026
Ravands Plastech,thegentlemen,4/8/2026
rxm.com.au,incransom,4/8/2026
Sajet Products,linkc,4/8/2026
Scholle IPN,coinbasecartel,4/8/2026
St. Joseph County,handala,4/8/2026
StrongLink,linkc,4/8/2026
Structures Stucco,thegentlemen,4/8/2026
Synergy France,thegentlemen,4/8/2026
Tapon Corona,thegentlemen,4/8/2026
Test Rite,thegentlemen,4/8/2026
"Thai Petroleum & Trading Co., Ltd.",gunra,4/8/2026
Thai Rung Union Car,thegentlemen,4/8/2026
Thai Special Gas,thegentlemen,4/8/2026
triotech.com.sg,gunra,4/8/2026
"Ventilaciones Nerual, S.L.",gunra,4/8/2026
VINTAGE HOMESTEAD GmbHy,gunra,4/8/2026
Win Academy,thegentlemen,4/8/2026
Accent Dental Center,akira,4/7/2026
Adrian Jules,akira,4/7/2026
AnchorsGordon,dragonforce,4/7/2026
ARC Dialysis LLC,pear,4/7/2026
Bit-Wizards,dragonforce,4/7/2026
Brooklands of Mornington,spacebears,4/7/2026
Cabinet dâ€™Ã‰tude en SÃ©curitÃ© Pyrotechnique,nightspire,4/7/2026
CMD Outsourcing Solutions,akira,4/7/2026
fraper.com,krybit,4/7/2026
Noble Inc.,insomnia,4/7/2026
pacificwestinjury.com,incransom,4/7/2026
Research & Planning Consultants,akira,4/7/2026
School Health,akira,4/7/2026
Star Fuels,anubis,4/7/2026
www.bnc.com.ve,qilin,4/7/2026
www.smithdollar.com,lynx,4/7/2026
academyhealth.org,safepay,4/6/2026
Aculab,bravox,4/6/2026
AKM Consulting Engineers,akira,4/6/2026
Aqua-ServÂ© Engineers,akira,4/6/2026
Carmelo Candy Inc,nightspire,4/6/2026
CCCKeito.edu.hk,krybit,4/6/2026
Crystal Point,play,4/6/2026
Gauthier Connectique,akira,4/6/2026
International Business Solution de MÃ©xico,nova,4/6/2026
Morphosis,play,4/6/2026
Muller Technology,qilin,4/6/2026
Operinter,qilin,4/6/2026
Pacific Building Solutions (PBS),qilin,4/6/2026
Tesla Systems,anubis,4/6/2026
ASTRAZENECA CORP,lapsus$,4/5/2026
AXCERA.IO,lapsus$,4/5/2026
Innovision Holdings,dragonforce,4/5/2026
M&K Foam KoÅ‚o,nova,4/5/2026
Pemerintah Kabupaten Bojonegoro,nova,4/5/2026
VirtaHealth,lapsus$,4/5/2026
Advanced Vehicle Assemblies,nightspire,4/4/2026
AIRCOS,thegentlemen,4/4/2026
alloha.com,thegentlemen,4/4/2026
AUG Pharma,dragonforce,4/4/2026
Barnes Solicitors LLP,play,4/4/2026
Community Connections,incransom,4/4/2026
Das Labor,thegentlemen,4/4/2026
Dreamtoy,thegentlemen,4/4/2026
EMCO Electric International,nova,4/4/2026
Equity Life,thegentlemen,4/4/2026
Far East Fame,thegentlemen,4/4/2026
G Plants,dragonforce,4/4/2026
Gaposa,thegentlemen,4/4/2026
GCA Group,thegentlemen,4/4/2026
GCA Professional,thegentlemen,4/4/2026
jrk.com,thegentlemen,4/4/2026
Kopran,dragonforce,4/4/2026
lkc.ac.bw,krybit,4/4/2026
Medici Group,thegentlemen,4/4/2026
Shine Aviation,anubis,4/4/2026
Siam Okamura International Co,dragonforce,4/4/2026
Sokolin,play,4/4/2026
St Fabian,thegentlemen,4/4/2026
Terminal 21,thegentlemen,4/4/2026
UCPS,thegentlemen,4/4/2026
Vietnam Fortress Tools JSC,dragonforce,4/4/2026
Zamek Namest,thegentlemen,4/4/2026
Zanzi,thegentlemen,4/4/2026
"American Vintage Home, Briggs Plumbing Products, Genco Manufacturing, American Vintage Hom...",akira,4/3/2026
artmotion.net,ALP-001,4/3/2026
Asmar Schor & McKenna,dragonforce,4/3/2026
asseco-ce.com,ALP-001,4/3/2026
Association OCACIA,nightspire,4/3/2026
BERGE-BAU GmbH & Co. KG,incransom,4/3/2026
Berning & SÃ¶hne GmbH,AiLock,4/3/2026
BJ Grupo,krybit,4/3/2026
Bo.. and Br..e,SilentRansomGroup,4/3/2026
Charles River Insurance,akira,4/3/2026
Community College of Beaver County,interlock,4/3/2026
coronapa.com,incransom,4/3/2026
Dubosson FrÃ¨res SA,nightspire,4/3/2026
GEG Telecomunicazioni,netrunner,4/3/2026
Harman Fitness,netrunner,4/3/2026
Infonet Media d.o.o.,incransom,4/3/2026
Jordan India Fertilizer Company,netrunner,4/3/2026
kramer-nsc.at,krybit,4/3/2026
"Neptune Mechanical, Inc.",nightspire,4/3/2026
Nippon Medical School Musashi Kosugi Hospital,netrunner,4/3/2026
PARS AR-GE,nightspire,4/3/2026
Piet Vijverberg,AiLock,4/3/2026
roodtrucking.com,incransom,4/3/2026
Seoyon E-Hwa Summit,netrunner,4/3/2026
Shiraume Hospital,netrunner,4/3/2026
Siena Construction,nightspire,4/3/2026
Southeastern Conference of Seventh-day Adventists,nightspire,4/3/2026
Tscherne Consulting Steuerberatung GmbH,payload,4/3/2026
TTAF Defense,nightspire,4/3/2026
United Finance Egypt,payload,4/3/2026
Westamerica Communications,akira,4/3/2026
whiskey.co.jp,krybit,4/3/2026
Woodland Trade,akira,4/3/2026
*****d **d**** ****o**,insomnia,4/2/2026
acmealliance.com,dragonforce,4/2/2026
atpkg.com,dragonforce,4/2/2026
bunch.ca,dragonforce,4/2/2026
cesimaging.com,dragonforce,4/2/2026
congoleum.com,dragonforce,4/2/2026
Faulkner County Sheriff's Office,qilin,4/2/2026
fhw-neukoelln.de,dragonforce,4/2/2026
greenwayfence.com,dragonforce,4/2/2026
"Industrias Guerra, S.A.",crypto24,4/2/2026
irpea.it,incransom,4/2/2026
jbrand.co.uk,dragonforce,4/2/2026
Katcon Global,crypto24,4/2/2026
kleankanteen.com,dragonforce,4/2/2026
National Aerospace Fasteners,worldleaks,4/2/2026
northstarmetal.com,dragonforce,4/2/2026
PC SOFT FRANCE - Leaked,coinbasecartel,4/2/2026
project1631.com,beast,4/2/2026
RAKS Sp. z o.o. b Leaked,coinbasecartel,4/2/2026
Serap,akira,4/2/2026
singita.com,dragonforce,4/2/2026
sutex.com,dragonforce,4/2/2026
The Center for Hearing & Speech,interlock,4/2/2026
VLawyers,incransom,4/2/2026
Wolf Technology Group,nova,4/2/2026
Alliance Roofing,akira,4/1/2026
AMBAU Personalservice,worldleaks,4/1/2026
blossmangas.com,dragonforce,4/1/2026
Builtrite,akira,4/1/2026
CHEK News,qilin,4/1/2026
"Cisco Systems, Inc. (cisco.com)",shinyhunters,4/1/2026
Die Linke,qilin,4/1/2026
Elara Engineering,dragonforce,4/1/2026
First Trinity Financial,dragonforce,4/1/2026
Fountain,dragonforce,4/1/2026
Ghazi Brothers,nightspire,4/1/2026
jursaconsulting,qilin,4/1/2026
Lincoln Property LLC,incransom,4/1/2026
Neurologic Associates Of Central Brevard,qilin,4/1/2026
Nissan,everest,4/1/2026
Notre-Dame du Grandchamp,nightspire,4/1/2026
Ph..s,SilentRansomGroup,4/1/2026
Plunkett Cooney,SilentRansomGroup,4/1/2026
Publishers Clearing House,anubis,4/1/2026
SAYEGH,payload,4/1/2026
Starr Insurance,akira,4/1/2026
State Road and Tollway Authority,qilin,4/1/2026
Swagelok,akira,4/1/2026
"Tange , Mann & Garza",akira,4/1/2026
The GMP Group,nightspire,4/1/2026
