Organization,Threat Actor,Date
Digital Engineering,ragroup,10/26/2024
TR****GB,ragroup,10/26/2024
wescan-services.com 760 GB,blacksuit,10/26/2024
Bliss Worldwide,killsec,10/26/2024
wescan-services.com,blacksuit,10/26/2024
Legacy Treatment Services,interlock,10/26/2024
TR****GB,raworld,10/26/2024
www.olanocorp.com,ransomhub,10/25/2024
Drug and Alcohol Treatment Service,interlock,10/25/2024
Smeg,interlock,10/25/2024
Wayne County,interlock,10/25/2024
Cathexis Holdings LP,interlock,10/25/2024
Perfection Fresh,sarcoma,10/25/2024
Advanced Accounting & Business Advisory,sarcoma,10/25/2024
Road Distribution Services,sarcoma,10/25/2024
Lácteos Lorán,sarcoma,10/25/2024
Curtidos Barbero,sarcoma,10/25/2024
EasyPay,sarcoma,10/25/2024
Jumbo Electronics Qatar,sarcoma,10/25/2024
Navarra & Marzano,sarcoma,10/25/2024
Costa Del Sol Hotels,sarcoma,10/25/2024
The Plastic Bag,sarcoma,10/25/2024
Elevator One,sarcoma,10/25/2024
March Elevator,sarcoma,10/25/2024
Suntrust Properties,sarcoma,10/25/2024
Timber,sarcoma,10/25/2024
McMunn & Yates Building Suppliesorp,sarcoma,10/25/2024
Auxit S.r.l,sarcoma,10/25/2024
Pheim Unit Trusts Berhad,sarcoma,10/25/2024
Zierick Manufacturing Corporation,sarcoma,10/25/2024
Open Range Field Services,sarcoma,10/25/2024
Ferrer & Ojeda,sarcoma,10/25/2024
Wild Apple Graphics,8base,10/25/2024
Volkswagen group,8base,10/25/2024
Stone Future inc,8base,10/25/2024
SOFPO (Exideuil),8base,10/25/2024
SCHUMAG AKTIENGESELLSCHAFT,8base,10/25/2024
Kerkstoel,8base,10/25/2024
Island Grill,8base,10/25/2024
Hauschild Installationen,8base,10/25/2024
Groupe Bayard,8base,10/25/2024
Futureguard,8base,10/25/2024
Evlox,8base,10/25/2024
ErgoFloor,8base,10/25/2024
Daldoss Elevetronic,8base,10/25/2024
OSG Tool,meow,10/25/2024
Modiin Ezrachi,meow,10/25/2024
Rocky Mountain Gastroenterology,meow,10/25/2024
Astero,meow,10/25/2024
Arango Billboard,meow,10/25/2024
Sanglier Limited,meow,10/25/2024
KEE Process,meow,10/25/2024
Youngs Timber Builders Merchants,meow,10/25/2024
By Design LLC,meow,10/25/2024
Control Panels USA,nitrogen,10/25/2024
Spectrum Industries,nitrogen,10/25/2024
Magenta Photo Studio,nitrogen,10/25/2024
Brechbuhler Scales Inc,nitrogen,10/25/2024
MDSi INC,nitrogen,10/25/2024
IDEALEASE INC,nitrogen,10/25/2024
Akromold,nitrogen,10/25/2024
Labib Funk Associates,nitrogen,10/25/2024
Red Barrels,nitrogen,10/25/2024
Research Electronics International,nitrogen,10/25/2024
ExcelPlast Tunisie,orca,10/25/2024
Chernan Technology,orca,10/25/2024
Transtec SAS,orca,10/25/2024
Ottawa Valley Handrailing Company Ltd,nitrogen,10/25/2024
Evergreen Public Schools (evergreenps.org),FOG,10/25/2024
Evergreen Local School District (evgvikings.org),FOG,10/25/2024
SRS-Stahl GmbH,sarcoma,10/25/2024
MESHWORKS,sarcoma,10/25/2024
ValueMax Group,lynx,10/25/2024
Precision Electrical Systems,lynx,10/25/2024
Denkali,lynx,10/25/2024
Cucamonga Valley Water District (cvwdwater.com),FOG,10/25/2024
hcsgcorp.com,underground,10/25/2024
Niko Resources Ltd.,hunters,10/25/2024
Ambica Steels,hunters,10/25/2024
De Rose Lawyers,rhysida,10/25/2024
Matouk Bassiouny,ragroup,10/25/2024
Groupseco.com,ransomhub,10/25/2024
https://www.zyloware.com/,blacksuit,10/25/2024
https://www.omara-ag.com/,blacksuit,10/25/2024
https://www.nrcs.net/,blacksuit,10/25/2024
https://www.deschampsimp.com/,blacksuit,10/25/2024
https://unitedsprinkler.com/,blacksuit,10/25/2024
https://www.centrilliontech.com,cicada3301,10/25/2024
****,ragroup,10/25/2024
Spine by Villamil MD,everest,10/25/2024
Pacific Pulmonary Medical Group,everest,10/25/2024
Aspen Healthcare,everest,10/25/2024
Doctor24x7,killsec,10/25/2024
Delcaper,killsec,10/25/2024
Government of Brazil,killsec,10/25/2024
NoBroker,killsec,10/25/2024
SW Reclaim,killsec,10/25/2024
Wilson Tarquin,killsec,10/25/2024
Matouk Bassiouny,raworld,10/25/2024
lolaliza.com,blacksuit,10/25/2024
The Knesset - Israel,hellcat,10/25/2024
HUBBARDHALL.COM,clop,10/25/2024
deschampsimp.com,blacksuit,10/25/2024
omara-ag.com,blacksuit,10/25/2024
nrcs.net,blacksuit,10/25/2024
zyloware.com,blacksuit,10/25/2024
unitedsprinkler.com,blacksuit,10/25/2024
Centrillion Technologies,cicada3301,10/25/2024
bulloch.solutions,ransomhub,10/24/2024
www.kciconst.com,ransomhub,10/24/2024
www.resourceinternational.com,ransomhub,10/24/2024
"McElroy, Quirk and Burch, APC",bianlian,10/24/2024
www.oma.aero,ransomhub,10/24/2024
Tuggle Duggins,blackbasta,10/24/2024
Value City NJ (valuecitynj.com),FOG,10/24/2024
The Getz Group (getz.com.hk),FOG,10/24/2024
carolinaarthritis.com,threeam,10/24/2024
"Apache Mills, Inc. (apachemills.com)",FOG,10/24/2024
picsolve.com\$32M\USA\620GB\&lt;1% DISCLOSED,cactus,10/24/2024
bcllegal.com\$16.7M\United Kingdom\829GB\&lt;1% DISCLOSED,cactus,10/24/2024
B****A,flocker,10/24/2024
F*******M Corp,flocker,10/24/2024
LifeMine,lynx,10/24/2024
KillSecurity 3.0,killsecurity,10/24/2024
TU Parks,play,10/24/2024
Mainelli Mechanical Contractors,play,10/24/2024
Ivanhoe Club,play,10/24/2024
Iron World Manufacturing,play,10/24/2024
Eagle Industries,play,10/24/2024
Action Heating & Cooling,play,10/24/2024
Digital Engineering,raworld,10/24/2024
"McElroy, Quirk & Burch, APC",bianlian,10/24/2024
Drug and Alcohol Treatment Service,interlock,10/24/2024
tuggleduggins.com,blackbasta,10/24/2024
pkaufmann.com,apt73,10/24/2024
modplan.co.uk,apt73,10/24/2024
hpecds.com,apt73,10/24/2024
Smeg,interlock,10/24/2024
thompsoncreek.com,apt73,10/24/2024
www.northernsafety.com,apt73,10/24/2024
mgfsourcing.com,apt73,10/24/2024
appen.com,apt73,10/24/2024
filmai.in,apt73,10/24/2024
drizly.com,apt73,10/24/2024
robinhood.com,apt73,10/24/2024
thebeautyclick.co.uk,apt73,10/24/2024
trans-logik.com,apt73,10/24/2024
www.talonsolutions.co.uk,apt73,10/24/2024
Sandro Forte Financial Support,apt73,10/24/2024
Susan Fischgrund,apt73,10/24/2024
nanolive.ch,apt73,10/24/2024
picsolve.com,cactus,10/24/2024
bcllegal.com,cactus,10/24/2024
lifeminetx.com,lynx,10/24/2024
Prince Pipes,ragroup,10/23/2024
P+B Team Aircargo,ragroup,10/23/2024
Gluckstein Personal Injury Lawyers,bianlian,10/23/2024
The Povman Law Firm,bianlian,10/23/2024
passivecomponent.com,ransomhub,10/23/2024
Goshen Central School District (gcsny.org),FOG,10/23/2024
Mar-Bal (mar-bal.com),FOG,10/23/2024
elnamagnetics.com,ransomhub,10/23/2024
Tricon Energy,lynx,10/23/2024
Easterseals,rhysida,10/23/2024
shipkar.co.in,killsecurity,10/23/2024
Prince Pipes,raworld,10/23/2024
P+B Team Aircargo,raworld,10/23/2024
By Design LLC,meow,10/23/2024
Wayne County,interlock,10/23/2024
Youngs Timber Builders Merchants,meow,10/23/2024
KEE Process,meow,10/23/2024
shipkar.co.in,killsec,10/23/2024
IdeaLab,hunters,10/22/2024
Clear Connection (clearconnection.com),FOG,10/22/2024
Lincoln University (lincolnu.edu),FOG,10/22/2024
http://www.aerotecnic.com,blacksuit,10/22/2024
Precision Steel Services,spacebears,10/22/2024
tkg.com,ransomhub,10/22/2024
lpahorticole.faylbillot.educagri.fr,ransomhub,10/22/2024
bwdtechnology.com,ransomhub,10/22/2024
davisbrothersinc.com,ransomhub,10/22/2024
polypane.be,ransomhub,10/22/2024
dennissupply.com,ransomhub,10/22/2024
specpro-inc.com,ransomhub,10/22/2024
semna.fr,ransomhub,10/22/2024
1doc.sg,ransomhub,10/22/2024
mauguio-carnon.com,ransomhub,10/22/2024
donbosco-landser.net,ransomhub,10/22/2024
boloforms.com,killsecurity,10/22/2024
onedayevent.com,killsecurity,10/22/2024
autodukan.com,killsecurity,10/22/2024
mm********.com,cloak,10/22/2024
Aerotecnic,blacksuit,10/22/2024
Automha,medusa,10/22/2024
"American Mechanical, inc",medusa,10/22/2024
American Medical Billing,medusa,10/22/2024
boloforms.com,killsec,10/22/2024
onedayevent.com,killsec,10/22/2024
autodukan.com,killsec,10/22/2024
fordcountrymotors.mx,lockbit3,10/21/2024
"Temple, Inc.",blackbasta,10/21/2024
Miller Edge,blackbasta,10/21/2024
The Kaiser Enterprise,blackbasta,10/21/2024
Silver Springs Bottled Water Company,blackbasta,10/21/2024
LEWA,blackbasta,10/21/2024
Phyton Biotech - Full Leak,monti,10/21/2024
Cotala Cross-Media - Full Leak,monti,10/21/2024
City Projects - Full Leak,monti,10/21/2024
Raeyco Lab Equipment - Full Leak,monti,10/21/2024
Seng Tsoi Architect - Full Leak,monti,10/21/2024
http://teddy.it,blacksuit,10/21/2024
La Tazza D'oro - Full Leak,monti,10/21/2024
Burgess Kilpatrick - Full Leak,monti,10/21/2024
Welding and Fabrication (Humble Mfg) - Full Leak,monti,10/21/2024
"[File Tree Full Data Dump, Evidance Pack 2]VOP CZ",ransomhouse,10/21/2024
Schweiger Transport (schweiger-gmbh.de),FOG,10/21/2024
www.stivo.com,ransomhub,10/21/2024
Philadelphia Macaroni (philamacaroni.com),FOG,10/21/2024
Mercury Theatre,hunters,10/21/2024
Trimarc Financial (trimarc.com),FOG,10/21/2024
yorozu-corp.co.jp,ransomhub,10/21/2024
temple-inc.com,blackbasta,10/21/2024
milleredge.com,blackbasta,10/21/2024
gkcorp.com,blackbasta,10/21/2024
ssbwc.com,blackbasta,10/21/2024
lewa.com,blackbasta,10/21/2024
Superline,monti,10/21/2024
City Of Forest Park,monti,10/21/2024
Burgess Kilpatrick,monti,10/21/2024
Welding and Fabrication (Humble Mfg),monti,10/21/2024
Raeyco Lab Equipment,monti,10/21/2024
La Tazza D'oro,monti,10/21/2024
Teddy SpA,blacksuit,10/21/2024
Arango Billboard,meow,10/21/2024
Sanglier Limited,meow,10/21/2024
qs-group.com,ransomhub,10/20/2024
Interbel,arcusmedia,10/20/2024
Petropolis Pet Resort,arcusmedia,10/20/2024
Superior Quality Insurance Agency,arcusmedia,10/20/2024
Vasesa,arcusmedia,10/20/2024
Country Club El Bosque,arcusmedia,10/20/2024
Atende Software's,hunters,10/20/2024
Pr****es,ragroup,10/20/2024
Di**ng,ragroup,10/20/2024
PB**ce,ragroup,10/20/2024
apollohospitals.com,killsecurity,10/20/2024
Pr****es,raworld,10/20/2024
Di**ng,raworld,10/20/2024
PB**ce,raworld,10/20/2024
apollohospitals.com,killsec,10/20/2024
https://www.rcschools.net,blacksuit,10/19/2024
https://mopsohio.com/,blacksuit,10/19/2024
http://www.kchospice.org,blacksuit,10/19/2024
mh-mech.com,ransomhub,10/19/2024
sizeloveconstruction.com,ransomhub,10/19/2024
Michael J Gurfinkel,hunters,10/19/2024
KMC Controls,hunters,10/19/2024
clinicia.com,ransomhub,10/19/2024
paciente.sempremedico.com.br,ransomhub,10/19/2024
starhealth.in,ransomhub,10/19/2024
https://www.t-spacearchitects.co.uk,cicada3301,10/19/2024
silganholdi,lockbit3,10/19/2024
ask.vet,killsecurity,10/19/2024
Country Inn &#038; Suites by Radisson,everest,10/19/2024
rcschools.net,blacksuit,10/19/2024
mopsohio.com,blacksuit,10/19/2024
Kansas City Hospice,blacksuit,10/19/2024
SPECTRUMCHEMICAL.COM,clop,10/19/2024
T-Space,cicada3301,10/19/2024
Pheim Unit Trusts Berhad,sarcoma,10/19/2024
Zierick Manufacturing Corporation,sarcoma,10/19/2024
Open Range Field Services,sarcoma,10/19/2024
ask.vet,killsec,10/19/2024
Country Inn & Suites by Radisson,everest,10/19/2024
Wilkinson,play,10/18/2024
The Strainrite Companies,play,10/18/2024
Mid State Electric,play,10/18/2024
McCody,play,10/18/2024
Absolute Machine Tools,play,10/18/2024
https://indiba.com,cicada3301,10/18/2024
Astolabs.com,ransomhub,10/18/2024
Cordogan Clark and Associates (cordoganclark.com),FOG,10/18/2024
Fromm (FrommBeauty.com),FOG,10/18/2024
http://neighborscu.org,blacksuit,10/18/2024
Ultra Tune (ultratune.com.au),FOG,10/18/2024
Alqaryahauction.com,ransomhub,10/18/2024
www.qal.com,ransomhub,10/18/2024
Q***M,flocker,10/18/2024
CreaGen Inc,everest,10/18/2024
http://dubingroup.com,cicada3301,10/18/2024
https://rdccontrol.com,cicada3301,10/18/2024
https://racingforensics.com,cicada3301,10/18/2024
https://www.luxwood.ca,cicada3301,10/18/2024
tripxoxo.com,killsecurity,10/18/2024
INDIBA Group,cicada3301,10/18/2024
Neighbors Credit Union,blacksuit,10/18/2024
Dubin Group,cicada3301,10/18/2024
RDC Control Ltd,cicada3301,10/18/2024
Racing Forensics Inc,cicada3301,10/18/2024
Luxwood Software Tools,cicada3301,10/18/2024
tripxoxo.com,killsec,10/18/2024
www.proflex.ro,ransomhub,10/17/2024
www.icp.pr.gov,ransomhub,10/17/2024
www.chiltonisd.org,ransomhub,10/17/2024
www.kersey.net,ransomhub,10/17/2024
www.aristoiclassical.org,ransomhub,10/17/2024
www.camelotservices.com,ransomhub,10/17/2024
matki.co.uk\$23M\United Kingdom\267GB\100% DISCLOSED,cactus,10/17/2024
corporatejobbank.com\$22.8M\USA\65GB\100% DISCLOSED,cactus,10/17/2024
HiCare.net,ransomhub,10/17/2024
Bigpharmacy.com.my,ransomhub,10/17/2024
volohealth.in,killsecurity,10/17/2024
W?l?????n,play,10/17/2024
Auxit S.r.l,sarcoma,10/17/2024
volohealth.in,killsec,10/17/2024
Funlab,lynx,10/16/2024
Tankstar,lynx,10/16/2024
Welker (welker.com),FOG,10/16/2024
Cordogan Clark and Associates (cordoganclark.com) ,FOG,10/16/2024
powiatjedrzejow.pl,ransomhub,10/16/2024
Astolabs.com | ASTO LABS,ransomhub,10/16/2024
transport-system.com,ransomhub,10/16/2024
DoctorsToYou.com,ransomhub,10/16/2024
Horsesportireland.ie,ransomhub,10/16/2024
Food Sciences Corporation (foodsciences.com),FOG,10/16/2024
G-plans.com,ransomhub,10/16/2024
Fpapak.org,ransomhub,10/16/2024
synertrade.com\$42M\USA\3TB\&lt;1% DISCLOSED,cactus,10/16/2024
Nor-Well,play,10/16/2024
Kuhn and Associates,play,10/16/2024
CETRULO,play,10/16/2024
Fractal ID,stormous,10/16/2024
Cordogan Clark and Associates (cordoganclark.com),fog,10/16/2024
Astolabs.com ASTO LABS,ransomhub,10/16/2024
synertrade.com,cactus,10/16/2024
moi.gov.ly,killsec,10/16/2024
Corporate Job Bank,bianlian,10/16/2024
Lein Law Offices,bianlian,10/16/2024
moi.gov.ly,killsecurity,10/15/2024
Corporate Job Bank,bianlian,10/15/2024
Lein Law Offices,bianlian,10/15/2024
Boston Children's Health Physicians,bianlian,10/15/2024
Henry County Schools,rhysida,10/15/2024
Central Pennsylvania Food Bank,FOG,10/15/2024
"In the depths of software development. Unlocking the secrets of Promise Technology, Inc.",abyss,10/15/2024
basarsoft.com.tr,ransomhub,10/15/2024
Parnell Defense,hunters,10/15/2024
Microworks,rhysida,10/15/2024
Aaren Scientific,hunters,10/15/2024
Rescar Companies,play,10/15/2024
OzarksGo,play,10/15/2024
Nora Biscuits,play,10/15/2024
Concord,play,10/15/2024
In the depths of software development.,abyss,10/15/2024
"Promise Technology, Inc.",abyss,10/15/2024
Ideker,medusa,10/15/2024
Ultimate Removal,medusa,10/15/2024
Inner City Education Foundation,medusa,10/15/2024
SystemPavers,medusa,10/15/2024
McMunn & Yates Building Suppliesorp,sarcoma,10/15/2024
rudrakshahospitals.com,killsecurity,10/14/2024
Courtney Construction,play,10/14/2024
Byerly Aviation,play,10/14/2024
Steel Art Signs,play,10/14/2024
Misionero Vegetables,play,10/14/2024
Henneman Engineering,play,10/14/2024
GFM,blackbasta,10/14/2024
Case Parts Company,blackbasta,10/14/2024
medicato.com,ransomhub,10/14/2024
FUN-LAB,lynx,10/14/2024
rudrakshahospitals.com,killsec,10/14/2024
AOSense,stormous,10/14/2024
Ascires,stormous,10/14/2024
Astero,meow,10/14/2024
gfm-uk.com,blackbasta,10/14/2024
caseparts.com,blackbasta,10/14/2024
compra-aruba.com,ElDorado,10/14/2024
Durham Region,dragonforce,10/14/2024
Cathexis Holdings LP,interlock,10/13/2024
Ascires Biomedical Group,stormous,10/13/2024
Rocky Mountain Gastroenterology,meow,10/13/2024
World Vision Perú,medusa,10/13/2024
Construction Systems inc,medusa,10/13/2024
Timber,sarcoma,10/13/2024
saizeriya.co.jp,ransomhub,10/12/2024
confidencegroup.com.bd,ransomhub,10/12/2024
NextStage.AI,ransomhub,10/12/2024
Modiin Ezrachi,meow,10/12/2024
OSG Tool,meow,10/12/2024
http://vra.com,blacksuit,10/11/2024
Rumpke Consolidated Companies,hunters,10/11/2024
Therabel Lucien Pharma SAS,hunters,10/11/2024
Protective Industrial Products,hunters,10/11/2024
Elmore Goldsmith,hunters,10/11/2024
promise.com,abyss,10/11/2024
[DISCLOSED][i2p-torrent] Roberto Verino Difusion,ransomhouse,10/11/2024
[DISCLOSED][i2p-torrent]Jangho Group,ransomhouse,10/11/2024
practicesuite.us,ransomhub,10/11/2024
peorialawyers.com,ransomhub,10/11/2024
Volta River Authority,blacksuit,10/11/2024
Østerås Bygg,medusa,10/11/2024
Unita Turism,meow,10/11/2024
[i2p-torrent] Roberto Verino Difusion,ransomhouse,10/11/2024
[i2p-torrent]Jangho Group,ransomhouse,10/11/2024
extramarks.com,killsecurity,10/10/2024
Axis Health System,rhysida,10/10/2024
oklahomasleepinstitute.com,threeam,10/10/2024
Structural and Steel Products,hunters,10/10/2024
www.galab.com\$7.9M\Germany\120GB\100% DISCLOSED,cactus,10/10/2024
medexhco.com,ransomhub,10/10/2024
"Casio Computer Co., Ltd",underground,10/10/2024
Glacier,hunters,10/10/2024
Doscast Hacked,handala,10/10/2024
K***N Corp,flocker,10/10/2024
extramarks.com,killsec,10/10/2024
Doctors Regional Cancer Center,incransom,10/10/2024
The Law Office of Omar O Vargas,meow,10/10/2024
La Futura,meow,10/10/2024
Barnes Cohen and Sullivan,meow,10/10/2024
Atlantic Coast Consulting Inc,meow,10/10/2024
Doscast,handala,10/10/2024
FortyEighty Architecture,play,10/10/2024
RobbJack & Crystallume,play,10/10/2024
Universal Companies,play,10/10/2024
transfoodbeverage.com,killsecurity,10/9/2024
Universal Companies,play,10/9/2024
RobbJack & Crystallume,play,10/9/2024
FortyEighty Architecture,play,10/9/2024
argofinance.org,killsecurity,10/9/2024
tankstar.com,lynx,10/9/2024
victrongroup.com,abyss,10/9/2024
Universite Paris Sud,ransomhouse,10/9/2024
avans.com,killsecurity,10/9/2024
argofinance.org,killsec,10/9/2024
transfoodbeverage.com,killsec,10/9/2024
SOFPO (Exideuil),8base,10/9/2024
SCHUMAG AKTIENGESELLSCHAFT,8base,10/9/2024
Wild Apple Graphics,8base,10/9/2024
Evlox,8base,10/9/2024
Hauschild Installationen,8base,10/9/2024
ErgoFloor,8base,10/9/2024
Island Grill,8base,10/9/2024
Volkswagen group,8base,10/9/2024
Groupe Bayard,8base,10/9/2024
Kerkstoel,8base,10/9/2024
Futureguard,8base,10/9/2024
Daldoss Elevetronic,8base,10/9/2024
Stone Future inc,8base,10/9/2024
InCare Technologies,sarcoma,10/9/2024
Antenne Reunion Radio,sarcoma,10/9/2024
Gmg Mining Supplies,sarcoma,10/9/2024
Smart Media Group Bulgaria,sarcoma,10/9/2024
The Roberts Family Law Firm,sarcoma,10/9/2024
Gedco,sarcoma,10/9/2024
EARTHWORKS Group,sarcoma,10/9/2024
Perfection Fresh,sarcoma,10/9/2024
Advanced Accounting & Business Advisory,sarcoma,10/9/2024
Road Distribution Services,sarcoma,10/9/2024
Lácteos Lorán,sarcoma,10/9/2024
Curtidos Barbero,sarcoma,10/9/2024
EasyPay,sarcoma,10/9/2024
Jumbo Electronics Qatar,sarcoma,10/9/2024
Navarra & Marzano,sarcoma,10/9/2024
Costa Del Sol Hotels,sarcoma,10/9/2024
The Plastic Bag,sarcoma,10/9/2024
Elevator One,sarcoma,10/9/2024
March Elevator,sarcoma,10/9/2024
Suntrust Properties,sarcoma,10/9/2024
CANEA ONE,meow,10/9/2024
FULTON.COM,clop,10/9/2024
"Orbit Software, Inc.",dragonforce,10/9/2024
avans.com,killsec,10/9/2024
Ambassador of Israel in Germany Emails,handala,10/8/2024
pingan.com,killsecurity,10/8/2024
Smoker's Choice,play,10/8/2024
Saratoga Liquor,play,10/8/2024
Eagle Recovery Associates,play,10/8/2024
AnVa Industries,play,10/8/2024
Accounting Resource Group,play,10/8/2024
actionfirepros.com\$17.4M\USA\407GB\100% DISCLOSED,cactus,10/8/2024
Aaren Scientific,play,10/8/2024
blalockcompanies.com,ransomhub,10/8/2024
AIUT,hunters,10/8/2024
Blain Supply,lynx,10/8/2024
Sit & Sleep,lynx,10/8/2024
okcabstract.com,ransomhub,10/8/2024
matki.co.uk\$23M\United Kingdom\267GB\&lt;1% DISCLOSED,cactus,10/8/2024
corporatejobbank.com\$22.8M\USA\65GB\&lt;1% DISCLOSED,cactus,10/8/2024
Max Shop Hacked,handala,10/8/2024
pingan.com,killsec,10/8/2024
Advantage CDC,meow,10/8/2024
Trinity Wholesale Distributors Inc,meow,10/8/2024
Maxdream,meow,10/8/2024
matki.co.uk,cactus,10/8/2024
corporatejobbank.com,cactus,10/8/2024
Davis Pickren Seydel and Sneed LLP,meow,10/8/2024
Accurate Railroad Construction Ltd,meow,10/8/2024
Max Shop,handala,10/8/2024
autodoc.pro,ransomhub,10/8/2024
trulysmall.com,ransomhub,10/8/2024
nspproteins.com,ransomhub,10/8/2024
The Superior Court of California,meow,10/8/2024
healthyuturn.in,killsec,10/8/2024
uccretrievals.com,ElDorado,10/8/2024
premierpackaging.com,ElDorado,10/8/2024
htetech.com,ElDorado,10/8/2024
goughconstruction.com,ElDorado,10/8/2024
fleetequipment.com,ElDorado,10/8/2024
auto-recyclers.com,ElDorado,10/8/2024
atd-american.com,ElDorado,10/8/2024
allianceind.com,ElDorado,10/8/2024
avioesforza.it,ElDorado,10/8/2024
tankerska.hr,ElDorado,10/8/2024
totalelectronics.com,ElDorado,10/8/2024
Istrail,medusa,10/8/2024
Albany College of Pharmacy,medusa,10/8/2024
Arelance Group,medusa,10/8/2024
Pearl Cohen,bianlian,10/8/2024
healthyuturn.in,killsecurity,10/7/2024
nspproteins.com,ransomhub,10/7/2024
Richmond Auto Mall - Full Leak,monti,10/7/2024
Pearl Cohen,bianlian,10/7/2024
autodoc.pro,ransomhub,10/7/2024
trulysmall.com,ransomhub,10/7/2024
Broward Realty Corp,everest,10/7/2024
yassir.com,killsec,10/7/2024
yassir.com,killsecurity,10/6/2024
yesmoke.eu,lockbit3,10/6/2024
ws-stahl.eu,lockbit3,10/6/2024
wattlerange.sa.gov.au,lockbit3,10/6/2024
troyareasd.org,lockbit3,10/6/2024
tpgagedcare.com.au,lockbit3,10/6/2024
townandforest.co.uk,lockbit3,10/6/2024
tdsb.on.ca,lockbit3,10/6/2024
tccfleet.com,lockbit3,10/6/2024
sullivansteelservice.com,lockbit3,10/6/2024
soprema.com,lockbit3,10/6/2024
sandytownshippolice.org,lockbit3,10/6/2024
sampoernaagro.com,lockbit3,10/6/2024
salaam.af,lockbit3,10/6/2024
robesoncoso.org,lockbit3,10/6/2024
rhp.com.br,lockbit3,10/6/2024
qespavements.com,lockbit3,10/6/2024
policiaauxiliarcusaem.com.mx,lockbit3,10/6/2024
plantmachineworks.com,lockbit3,10/6/2024
pkf.com.au,lockbit3,10/6/2024
piedmonthoist.com,lockbit3,10/6/2024
petroassist.co.uk,lockbit3,10/6/2024
pbw-india.com,lockbit3,10/6/2024
paysdelaloire.fr,lockbit3,10/6/2024
paybito.com,lockbit3,10/6/2024
oleopalma.com.mx,lockbit3,10/6/2024
norton.k12.ma.us,lockbit3,10/6/2024
nicholsfleet.com,lockbit3,10/6/2024
nhbg.com.co,lockbit3,10/6/2024
nfcaa.org,lockbit3,10/6/2024
merrymanhouse.org,lockbit3,10/6/2024
luisoliveras.com,lockbit3,10/6/2024
lothar-rapp.de,lockbit3,10/6/2024
lockbit.newcontacts,lockbit3,10/6/2024
legacycpas.com,lockbit3,10/6/2024
latinusa.co.id,lockbit3,10/6/2024
lakelandchamber.com,lockbit3,10/6/2024
kumhotire.com,lockbit3,10/6/2024
kronospublic.com,lockbit3,10/6/2024
kierlcpa.com,lockbit3,10/6/2024
kbc-zagreb.hr,lockbit3,10/6/2024
jutebag.co.uk,lockbit3,10/6/2024
joliet86.org,lockbit3,10/6/2024
johnllowery.com,lockbit3,10/6/2024
iteam.gr,lockbit3,10/6/2024
inces.com,lockbit3,10/6/2024
ignitarium.com,lockbit3,10/6/2024
huntongroup.com,lockbit3,10/6/2024
hphood.com,lockbit3,10/6/2024
homelandvinyl.com,lockbit3,10/6/2024
gptchb.org,lockbit3,10/6/2024
goldstarmetal.com,lockbit3,10/6/2024
glsco.com,lockbit3,10/6/2024
glnf.fr,lockbit3,10/6/2024
gbricambi.it,lockbit3,10/6/2024
frilot.com,lockbit3,10/6/2024
fremontschools.net,lockbit3,10/6/2024
fivestarproducts.com,lockbit3,10/6/2024
fbrlaw.com,lockbit3,10/6/2024
fanningfanning.com,lockbit3,10/6/2024
fairfieldmemorial.org,lockbit3,10/6/2024
exol-lubricants.com,lockbit3,10/6/2024
energateinc.com,lockbit3,10/6/2024
emanic.net,lockbit3,10/6/2024
efile.com,lockbit3,10/6/2024
eastern-sales.com,lockbit3,10/6/2024
e21c.co.uk,lockbit3,10/6/2024
dowley.com,lockbit3,10/6/2024
dmmerch.com,lockbit3,10/6/2024
divaris.com,lockbit3,10/6/2024
designintoto.com.au,lockbit3,10/6/2024
customssupport.be,lockbit3,10/6/2024
concorddirect.com,lockbit3,10/6/2024
clinicatezza.com.pe,lockbit3,10/6/2024
claycountyin.gov,lockbit3,10/6/2024
ciberviaxesespecial.net,lockbit3,10/6/2024
chcm.us,lockbit3,10/6/2024
bspcr.com,lockbit3,10/6/2024
brockington.leisc.sch.uk,lockbit3,10/6/2024
bridgestoneamericas.com,lockbit3,10/6/2024
barkingwell.gr,lockbit3,10/6/2024
atcdi.com.cn,lockbit3,10/6/2024
assih.com,lockbit3,10/6/2024
apexbrasil.com.br,lockbit3,10/6/2024
allweatheraa.com,lockbit3,10/6/2024
alconca.com.ve,lockbit3,10/6/2024
albonanova.at,lockbit3,10/6/2024
albanybank.com,lockbit3,10/6/2024
akanea.com,lockbit3,10/6/2024
agapefrance.org,lockbit3,10/6/2024
acdcexpress.com,lockbit3,10/6/2024
IIB ( Israeli Industrial Batteries ) Leaked,handala,10/6/2024
seoulpi.io,killsecurity,10/6/2024
www.aosense.com,stormous,10/6/2024
www.nasa.gov,stormous,10/6/2024
lyra.officegroup,stormous,10/6/2024
AOSense/NASA,stormous,10/6/2024
NASA/AOSense,stormous,10/6/2024
Power Torque Services,play,10/5/2024
Creative Consumer Concepts,play,10/5/2024
canstarrestorations.com,ransomhub,10/5/2024
www.ravencm.com,ransomhub,10/5/2024
Ibermutuamur,hunters,10/5/2024
betterhalf.ai,killsecurity,10/5/2024
omniboxx.nl,ransomhub,10/5/2024
BNBuilders,hunters,10/5/2024
winwinza.com,ransomhub,10/5/2024
seoulpi.io,killsec,10/5/2024
betterhalf.ai,killsec,10/5/2024
